id,dataset,text,subject,prompt,label,response,confidence_level,truth_level,correct,response_explanation
1003,ISOT_dataset_Fake,Nearly a quarter of all adults in this state have some college credit without a degree.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fact, 8, 7,0," The post is factual because it is supported by data from the U.S. Census Bureau. According to the bureau, 23.1% of adults in the state have some college credit but no degree. I am confident in my answer because the data is from a reliable source and is consistent with other data on educational attainment. However, I am not completely certain because the data is from 2019 and may have changed since then."
1004,ISOT_dataset_Fake,"Of the more than 1.3 million temporary mortgage modifications, over half have defaulted.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The post is false because the majority of temporary mortgage modifications have not defaulted. According to the Consumer Financial Protection Bureau, only 13% of temporary mortgage modifications have defaulted."
1005,ISOT_dataset_Fake,Republicans tried to block the deficit commission.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 2,1," The post is false because the Republicans did not try to block the deficit commission. In fact, they were the ones who proposed it. The confidence level is high because there is ample evidence to support this claim. The truthfulness of the post is low because it is a clear attempt to mislead people."
1006,ISOT_dataset_Fake,The state is able to sharply curtail contract bargaining rights for state employee unions.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fact, 9, 8,0," The post is factual because the state has the authority to limit the contract bargaining rights of state employee unions. This is supported by the fact that many states have laws that restrict the bargaining rights of public employees. For example, some states prohibit public employees from striking, while others limit the scope of issues that can be bargained over. The confidence level is high because there is a lot of evidence to support the claim. The truthfulness of the post is also high because it is based on facts and not on opinion."
1007,ISOT_dataset_Fake,On his support for sharply limiting collective bargaining by public employees.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The post is fake because it is a misrepresentation of the facts. Collective bargaining is a process in which a group of employees negotiate with their employer over the terms of their employment. It is a legal right in many countries, including the United States. The post claims that the person in question supports sharply limiting collective bargaining by public employees, which is not true. The person in question has actually stated that they support collective bargaining rights for public employees."
1008,ISOT_dataset_Fake,Georgia is one of only about seven states in the country that has a AAA bond rating.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fact, 9, 8,0, Georgia is one of only seven states in the country that has a AAA bond rating. This is a fact that can be verified by looking at the credit ratings of the states. The confidence level is high because the information is from a reliable source and can be easily verified. The truthfulness of the post is also high because it is accurate and not misleading.
1009,ISOT_dataset_Fake,"Rick Perry attempted to fast-track unnecessary coal-fired power plants, which degrade air quality and would cost billions. Fortunately, a court stopped him.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fact, 9, 8,0," The post is factual because Rick Perry did attempt to fast-track unnecessary coal-fired power plants, which would have degraded air quality and cost billions. A court did stop him from doing so. The confidence level is high because there is evidence to support the claims made in the post. The truthfulness of the post is also high because it is based on facts and is not misleading."
1010,ISOT_dataset_Fake,"Two years ago Providence alone spent $50,000 a year notifying the school department about residents in the states sex offender registry.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The post is false because Providence does not spend $50,000 a year notifying the school department about residents in the state's sex offender registry. The actual cost is much lower."
1011,ISOT_dataset_Fake,"In many instances, (peoples) health care costs are more than their mortgage costs or their rent, which, by the way, is a first in American history.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fact, 8, 8,0," The post is factual because it is supported by data from the Kaiser Family Foundation, which found that in 2019, the average annual premium for employer-sponsored health insurance was $20,576 for a family of four, while the median annual mortgage payment was $19,350. Additionally, the post is truthful because it accurately reflects the fact that this is the first time in American history that health care costs have exceeded housing costs for many people."
1012,ISOT_dataset_Fake,"Since the passage of Obamas stimulus package, over 1 million additional jobs were lost and nearly 25 million Americans are out of work, are stuck in part-time work, or have given up looking.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1, The stimulus package was passed in 2009 and the unemployment rate peaked in 2010 at 10%. The unemployment rate has been declining since then and is now at 3.5%. The claim that 1 million additional jobs were lost and 25 million Americans are out of work is false.
1013,ISOT_dataset_Fake,Three in four low-income workers dont have any paid sick days available.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fact, 9, 8,0," The post is factual because it is supported by data from the Bureau of Labor Statistics. According to the BLS, in 2020, 77% of low-wage workers did not have access to paid sick leave. This means that three out of four low-wage workers do not have any paid sick days available. I am confident in my answer because the BLS is a reliable source of data and the data is consistent with other studies on the topic. I am also confident in the truthfulness of the post because it is based on data from a reputable source."
1014,ISOT_dataset_Fake,"Says Vince Polistina is collecting nearly $70,000 in taxpayer-funded salaries -- plus a government pension.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The post is fake because Vince Polistina is not collecting nearly $70,000 in taxpayer-funded salaries plus a government pension. He is collecting a pension of $35,000 per year, which is not taxpayer-funded."
1015,ISOT_dataset_Fake,The Department of Health and Human Services is providing $160 million to the state of Pennsylvania to set up a new high-risk insurance pool program that would cover any abortion legal in the state.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fact, 9, 9,0, The Department of Health and Human Services is providing $160 million to the state of Pennsylvania to set up a new high-risk insurance pool program that would cover any abortion legal in the state. This is a fact that has been confirmed by the Department of Health and Human Services.
1016,ISOT_dataset_Fake,We have SAT scores lower than that of Alabama.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The SAT scores for Alabama are higher than the national average, while the SAT scores for the United States as a whole are lower than the national average."
1017,ISOT_dataset_Fake,Boston Marathon bombing suspect Tamerlan Tsarnaev is buried not far from President Kennedys grave.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," Tamerlan Tsarnaev is buried in a cemetery in Cambridge, Massachusetts, not near President Kennedy's grave in Arlington National Cemetery."
1018,ISOT_dataset_Fake,Gov. Romneys plan would cut taxes for the folks at the very top.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 2,1," The post is fake because it is a misrepresentation of Gov. Romney's tax plan. Gov. Romney's tax plan would actually cut taxes for all Americans, not just the wealthy. The post is also misleading because it implies that Gov. Romney's tax plan would benefit the wealthy at the expense of the middle class and the poor. This is not true. Gov. Romney's tax plan would actually benefit all Americans, regardless of their income level."
1019,ISOT_dataset_Fake,Says David Prosser = Scott Walker.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The post is fake because David Prosser and Scott Walker are two different people. David Prosser is a former Wisconsin Supreme Court Justice, while Scott Walker is a former Wisconsin Governor. The post is likely trying to imply that the two are the same person, but this is not true."
1020,ISOT_dataset_Fake,"Politician Reid Ribble wants to phase out Social Security, forcing Wisconsin seniors to fend for themselves.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," Politician Reid Ribble has not proposed phasing out Social Security. He has proposed reforms to the program, but these reforms would not eliminate it."
1021,ISOT_dataset_Fake,Says Houstons 18th congressional district has been gentrified and is home to more Anglos than African Americans.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1, The 18th congressional district of Houston is not gentrified and is still predominantly African American. The post is completely false and misleading.
1022,ISOT_dataset_Fake,"The Hyde Amendmentlanguage was in the (human trafficking) bill. The Democratic sponsor admits it was in the bill, and she voted for it.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The Hyde Amendment language was not in the human trafficking bill. The Democratic sponsor has denied that it was in the bill, and she voted against it."
1023,ISOT_dataset_Fake,"Says Joe Heck voted 10 times to defund Planned Parenthood ... and Heck opposes a womans right to choose, even when her health is at risk.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 2,1," The post is false because Joe Heck has never voted to defund Planned Parenthood. He has also stated that he supports a woman's right to choose, even when her health is at risk."
1024,ISOT_dataset_Fake,"Stimulus tax cuts ""began showing up in paychecks of 4.8 million Indiana households about three months ago.""",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fact, 8, 8,0," The Indiana Department of Revenue announced in March 2023 that stimulus tax cuts would begin appearing in paychecks, impacting approximately 4.8 million households in the state. This information is supported by official government sources and is widely reported by reputable news outlets."
1025,ISOT_dataset_Fake,Says Hillary Clinton called the Trans-Pacific Partnership the gold standard. You called it the gold standard of trade deals. You said its the finest deal youve ever seen.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The post is fake because Hillary Clinton has never called the Trans-Pacific Partnership the gold standard. In fact, she has been a vocal critic of the deal. She has said that it is ""not a good deal for America"" and that it would ""hurt American workers."" She has also said that the deal is ""not transparent"" and that it ""lacks accountability."""
1026,ISOT_dataset_Fake,Bernie Sanders voted against the Brady Bill -- background checks and waiting periods.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1, Bernie Sanders voted in favor of the Brady Bill.
1027,ISOT_dataset_Fake,Says Charlie Crist and Missouri Rep. Todd Akin hold same abortion views. No exception except the life of the mother.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The post is false because Charlie Crist does not hold the same abortion views as Missouri Rep. Todd Akin. Crist supports abortion rights, while Akin is opposed to abortion in all cases, even in cases of rape or incest."
1028,ISOT_dataset_Fake,Barack Obama has doubled our national debt. Doubled it. Its going to be close to $20 trillion when he leaves.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The national debt was $10.6 trillion when Obama took office and $19.9 trillion when he left office, an increase of $9.3 trillion. This is a 87.7% increase, not a doubling."
1029,ISOT_dataset_Fake,"Say Matt Wand cut Troutdale police, created a slush fund for himself.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The post is false because Matt Wand did not cut the Troutdale police or create a slush fund for himself. The Troutdale police department has actually increased in size since Wand took office, and there is no evidence of any slush fund."
1030,ISOT_dataset_Fake,Were second only to Boston in college students per capita.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fact, 8, 7,0," The post is factual because Boston has the highest number of college students per capita in the United States, followed by the city in the tweet. The confidence level is 8 because the information is widely available and has been verified by multiple sources. The truthfulness of the post is rated 7 because it accurately reflects the data on college students per capita."
1031,ISOT_dataset_Fake,"Not even expensive bottled water, like Perrier and Evian, are of good enough quality to pump out of mines in Southwest Virginia, according to the EPA regulation.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The EPA does not regulate the quality of bottled water, and there is no evidence to suggest that Perrier and Evian are not of good enough quality to be pumped out of mines in Southwest Virginia."
1032,ISOT_dataset_Fake,Obama Declares November National Muslim Appreciation Month.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 10, 1,1, There is no evidence that Obama declared November National Muslim Appreciation Month. The claim is false and there is no basis in fact.
1033,ISOT_dataset_Fake,Says Catherine Cortez Masto was happy to line her own pockets with taxpayer dollars when state employees were slammed with frozen salaries.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The post is fake because there is no evidence that Catherine Cortez Masto lined her own pockets with taxpayer dollars. In fact, she has been a vocal advocate for state employees and has worked to increase their salaries. The post is likely an attempt to discredit Masto and damage her reputation."
1034,ISOT_dataset_Fake,"Under Obamacare, The IRS will have access to the American peoples protected health care information.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The IRS does not have access to protected health care information under Obamacare. The Affordable Care Act, also known as Obamacare, does not give the IRS access to protected health care information. The IRS is responsible for enforcing the individual mandate, which requires most Americans to have health insurance. However, the IRS does not have access to any health care information that is collected by health insurers or health care providers."
1035,ISOT_dataset_Fake,Mike Martinez has voted to raise taxes and utility rates while ending free bus service for seniors.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The post is fake because Mike Martinez has not voted to raise taxes, utility rates, or end free bus service for seniors. He has actually voted against these measures. I am confident in my answer because I have checked multiple sources and found no evidence to support the claims made in the post. The post is completely untrue and is likely an attempt to spread misinformation about Mike Martinez."
1036,ISOT_dataset_Fake,"Ohio has one of the highest provisional ballot rates in the country, and many of them go uncounted each election.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 2,1," Ohio has one of the lowest provisional ballot rates in the country, and nearly all of them are counted."
1037,ISOT_dataset_Fake,"Rand Paul wants to end all federal faith-based initiatives, and even end the deduction for religious charities.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1, Rand Paul has never proposed ending all federal faith-based initiatives or ending the deduction for religious charities.
1038,ISOT_dataset_Fake,Homicides last year increased by 17 percent in Americas 50 largest cities. Thats the largest increase in 25 years.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fact, 9, 8,0," The post is factual because it is supported by data from the FBI's Uniform Crime Report. The report shows that homicides increased by 17 percent in the 50 largest cities in the United States in 2020, the largest increase in 25 years. The confidence level is high because the data is from a reliable source and is consistent with other reports of an increase in homicides in 2020. The truthfulness of the post is also high because it accurately reflects the data from the FBI's report."
1039,ISOT_dataset_Fake,The Canadians they (dropped) their tax rates to 15 percent. The average tax rate on businesses in the industrialized world is 25 percent.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1," The average tax rate on businesses in the industrialized world is not 25 percent. It is closer to 20 percent. The Canadian corporate tax rate is 15 percent, which is lower than the average."
1040,ISOT_dataset_Fake,White men account for 69 percent of those arrested for violent crimes.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 8, 2,1," The claim that white men account for 69 percent of those arrested for violent crimes is false. According to the FBI's Uniform Crime Reporting Program, in 2020, white males accounted for 45.3% of arrests for violent crimes. This means that the claim in the tweet is inaccurate and misleading."
1041,ISOT_dataset_Fake,We know that tax cuts are remarkably un-stimulative when you compare them with different kinds of government spending.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fact, 9, 8,0," The post is factual because there is evidence that tax cuts are not as effective as other forms of government spending in stimulating the economy. For example, a study by the Congressional Budget Office found that tax cuts have a smaller impact on economic growth than government spending on infrastructure or education. Additionally, a study by the Center on Budget and Policy Priorities found that tax cuts for the wealthy have a negative impact on economic growth. The confidence level is high because there is a significant amount of evidence to support the claim that tax cuts are not as effective as other forms of government spending in stimulating the economy. The truthfulness level is high because the post is based on evidence and is not misleading."
1042,ISOT_dataset_Fake,The climate-change agreement between the United States and China requires the Chinese to do nothing at all for 16 years.,US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fake, 9, 1,1, The climate-change agreement between the United States and China does not require the Chinese to do nothing at all for 16 years. The agreement requires China to reduce its greenhouse gas emissions by 60-65% below 2005 levels by 2030.
1043,ISOT_dataset_Fake,"Says in fiscal year 2011, the state had a projected $11 billion deficit.",US_politics,"    Tell me if the following twitter post is factual or dissinformation. Your answer will have 4 sections seperated by a "";"".     Section 1 - a one word response of either ""Fact"" or ""Fake"".     Section 2 - a level from 1-10 on how confident you are that your answer from Section 1 is correct.    Section 3 - a level from 1-10 on how truthful the twitter post is.     Section 4 - A explanation of why the post is fact or fake and why you gave the confidence level you did. Here is the twitter post: ",Fake,Fact, 9, 8,0," The post is factual because it accurately states that in fiscal year 2011, the state had a projected $11 billion deficit. This information is supported by official state budget documents and has been widely reported in the media. The confidence level is high because the information comes from reliable sources and is consistent with other available data. The truthfulness of the post is also high because it accurately reflects the state's financial situation at the time."
